SongName,EndTime,ArtistName,msPlayed,SongID,Popularity
Frozen,2021-08-01 19:35,Madonna,264243,6Ln89sczgIcAJXGAIdS94R,61
STAY (with Justin Bieber),2021-08-03 03:27,The Kid LAROI,141805,6CI9orrXh2g9V5qWwj3sH7,54
STAY (with Justin Bieber),2021-08-03 03:28,The Kid LAROI,12394,5tnRnYnQIm9iJCraZGpOJp,66
Stay,2021-08-03 03:31,Zedd,210090,6M6Tk58pQvABy6ru66dY3d,72
Stay,2021-08-03 03:33,Zedd,23274,7vFoFDWqTX0mHzLfrF1Cfy,78
Two of Us,2021-08-03 03:33,Louis Tomlinson,4410,3Z8FwOEN59mRMxDCtb8N0A,80
Diamonds,2021-08-03 03:34,Rihanna,91830,4lFY73gI7Uc9BfNXFiugsC,0
STAY (with Justin Bieber),2021-08-03 06:11,The Kid LAROI,141805,3afkJSKX0EAMsJXTZnDXXJ,84
STAY (with Justin Bieber),2021-08-03 06:11,The Kid LAROI,16184,03eyNjBM2mpx28H6kdaufN,78
Stay High,2021-08-03 06:14,Juice WRLD,168684,3promGTTwsn1N5D6RzaFMV,72
Stay High,2021-08-03 06:15,Juice WRLD,29425,5jjZikDrEd0by1o7V3fO4y,75
good 4 u,2021-08-03 06:17,Olivia Rodrigo,135980,7aGyRfJWtLqgJaZoG9lJhE,76
Bartholomew,2021-08-03 06:20,The Silent Comedy,187558,6nfqlFOMiWthaOEa53uU0v,71
Bartholomew,2021-08-03 06:20,The Silent Comedy,17181,3JfHYZKy5JmE5Fv4gDTCiz,78
People Watching,2021-08-03 06:22,Conan Gray,111900,44r4zta6P9flkhKaVnbsvG,73
Ridiculous Thoughts,2021-08-03 08:15,The Cranberries,271200,5jjZikDrEd0by1o7V3fO4y,75
Ode To My Family,2021-08-03 08:21,The Cranberries,271533,03eyNjBM2mpx28H6kdaufN,78
Ode To My Family,2021-08-03 08:21,The Cranberries,11589,3z06k8YF9CqX0CGFrlekOK,79
Righteous,2021-08-03 08:25,Juice WRLD,242180,4AMazMUOBUBC6VqnOpYtvb,0
MONTERO (Call Me By Your Name),2021-08-03 08:27,Lil Nas X,137875,3EV2dBelFXJsqVnNpz9vTd,58
Dior,2021-08-03 08:31,Pop Smoke,216386,0qNjea01cHs9HbpqH07lup,50
STAY (with Justin Bieber),2021-08-03 08:35,The Kid LAROI,8014,0fiijtFXDJ9MOVwgSaEQJ5,53
STAY (with Justin Bieber),2021-08-03 08:35,The Kid LAROI,141805,0fiijtFXDJ9MOVwgSaEQJ5,53
Stay,2021-08-03 09:06,Zedd,86840,0b11D9D0hMOYCIMN3OKreM,81
Loki Green Theme,2021-08-03 10:26,Natalie Holt,5570,0awuNCj9gwJEM0seER22DW,78
734,2021-08-04 08:18,Juice WRLD,0,6IQpILypwTAYtnbnTbt4ic,60
734,2021-08-04 08:21,Juice WRLD,196146,4lLtanYk6tkMvooU0tWzG8,81
Kiss Me Thru The Phone,2021-08-04 08:24,Soulja Boy,142943,7AhlMDKQelsNkWvFeZvmtC,64
Party Girl,2021-08-04 08:24,StaySolidRocky,0,4pvb0WLRcMtbPGmtejJJ6y,83
Party Girl,2021-08-04 09:00,StaySolidRocky,99690,2PEJKORCdmceTW2cgTkHv5,53
exile (feat. Bon Iver),2021-08-04 09:14,Taylor Swift,1260,0yQIhApPPxaPzsgy7FIGnA,56
exile (feat. Bon Iver),2021-08-04 09:21,Taylor Swift,127338,1HuIahUPUXCx7Kz4rgMXFU,63
Photograph,2021-08-04 18:17,Ed Sheeran,0,2PEJKORCdmceTW2cgTkHv5,53
Photograph,2021-08-04 18:21,Ed Sheeran,258986,0fIbPMXnTdyuW2UirA9mWQ,60
I Want It That Way,2021-08-04 18:35,Backstreet Boys,213306,410smJMzhna1ADC2ldqVHu,67
deja vu,2021-08-04 18:37,Olivia Rodrigo,140653,03eyNjBM2mpx28H6kdaufN,78
Payphone,2021-08-04 18:41,Maroon 5,231173,0qNjea01cHs9HbpqH07lup,50
Look What You Made Me Do,2021-08-04 18:45,Taylor Swift,211853,44r4zta6P9flkhKaVnbsvG,73
Grenade,2021-08-04 18:47,Bruno Mars,69773,2WxCovJaXPloCHw0yJ0Z0z,42
Night Changes,2021-08-04 18:49,One Direction,108900,6HU7h9RYOaPRFeh0R3UeAr,90
SAD!,2021-08-05 03:52,XXXTENTACION,166605,6HU7h9RYOaPRFeh0R3UeAr,90
Everybody Dies In Their Nightmares,2021-08-05 03:53,XXXTENTACION,95466,4iJyoBOLtHqaGxP12qzhQI,91
Losing Interest,2021-08-05 03:54,itssvd,44993,7D1ONerlSPQOpq1EfV84uU,44
Tory lanez freestyle ,2021-08-05 03:55,Battieboyspodcast,77576,5zjD95M2XMZ5LJCDsJekkT,48
STAY (with Justin Bieber),2021-08-05 03:58,The Kid LAROI,134950,2PEJKORCdmceTW2cgTkHv5,53
Stereo Hearts (feat. Adam Levine),2021-08-05 05:29,Gym Class Heroes,57760,2PEJKORCdmceTW2cgTkHv5,53
Hope,2021-08-05 05:31,XXXTENTACION,110886,3Kh9bkKyT35NIfiK24uPdo,47
Hope,2021-08-05 15:57,XXXTENTACION,110886,0orIbg5joaGx2SVelTEXxJ,24
Losing Interest,2021-08-05 15:59,itssvd,120546,3BuLtAmXKy5uQYl4ED1zBT,69
Can We Kiss Forever?,2021-08-05 16:02,Kina,187931,06kxa3al7bUqRRo5nAFduZ,66
It's You,2021-08-05 16:05,Ali Gatie,212606,2PEJKORCdmceTW2cgTkHv5,53
idfc,2021-08-05 16:09,blackbear,245172,2WxCovJaXPloCHw0yJ0Z0z,42
bad vibes forever,2021-08-05 16:11,XXXTENTACION,29930,7xU32nQT8XfyZG4xcMzb5L,62
STAY (with Justin Bieber),2021-08-05 16:13,The Kid LAROI,141805,7uncgy1DHcixuyZ3YIEUEi,60
STILL CHOSE YOU (feat. Mustard),2021-08-05 16:14,The Kid LAROI,75080,3BuLtAmXKy5uQYl4ED1zBT,69
Monster (Shawn Mendes & Justin Bieber),2021-08-05 17:16,Shawn Mendes,133120,3CQQb8KLYFDCDAU30kZtgr,44
Maniac,2021-08-06 18:47,Conan Gray,32710,4xBW4oAbhrJW1t0MatqB2o,0
Heather,2021-08-06 18:47,Conan Gray,198040,5IUtvfNvOyVYZUa6AJFrnP,80
Astronomy,2021-08-06 18:51,Conan Gray,237750,5dOxHHMOFAbG3VH23t0xNm,80
Bandit (with YoungBoy Never Broke Again),2021-08-06 19:44,Juice WRLD,103367,5HQWMDSnKChrytGt9CF5OM,0
Knock Knock,2021-08-06 19:46,SoFaygo,139728,0Aqi7ArnBrGblW5T6p2jmD,84
STAY (with Justin Bieber),2021-08-06 19:49,The Kid LAROI,141805,6gzIcEUuswJQGfJNPYMjjv,69
The Thrill,2021-08-06 19:52,Wiz Khalifa,234333,7ytR5pFWmSjzHJIeQkgog4,85
Hello (feat. A Boogie Wit da Hoodie),2021-08-06 19:55,Pop Smoke,190534,6FuGJB290AQMAHTfjOYVaK,76
Hope,2021-08-06 20:01,XXXTENTACION,110886,2e3Ea0o24lReQFR4FA7yXH,69
734,2021-08-06 20:04,Juice WRLD,196146,1sfCj3Z2NO0hJuh9Go9Tff,0
Party Girl,2021-08-06 20:06,StaySolidRocky,147800,5mkblyBsR513J8ZY3huzLM,0
VIBEZ,2021-08-06 20:09,DaBaby,144935,27OeeYzk6klgBh83TSvGMA,86
goosebumps,2021-08-06 20:13,Travis Scott,243836,33gwZOGJWEZ7dRWPqPxBEZ,80
One Dance,2021-08-06 20:17,Drake,173973,4pvb0WLRcMtbPGmtejJJ6y,83
Come & Go (with Marshmello),2021-08-06 20:20,Juice WRLD,205484,4lLtanYk6tkMvooU0tWzG8,81
She Said,2021-08-06 20:23,FLETCHER,167810,5p7ujcrUXASCNwRaWNHR1C,81
We're Good,2021-08-06 20:26,Dua Lipa,165506,31sSFHIe4NaxltVFOEIcTa,76
Kiss Me Thru The Phone,2021-08-06 20:29,Soulja Boy,193386,3NLnwwAQbbFKcEcV8hDItk,79
Love The Way You Lie,2021-08-06 20:34,Eminem,263373,7mAB9uFSQHhbbicE5Fy5HA,0
Lucid Dreams (feat. Lil Uzi Vert) - Remix,2021-08-06 20:38,Juice WRLD,240437,0qOnSQQF0yzuPWsXrQ9paz,84
Magic,2021-08-06 20:41,Lil Skies,140499,7gqzrIO0qZPKkaqhIZ8ftz,0
Party Girl,2021-08-06 20:43,StaySolidRocky,147800,2HNZAb8iSI0hab8UWHp6GW,40
VIBEZ,2021-08-06 20:47,DaBaby,144935,0bMbDctzMmTyK2j74j3nF3,78
goosebumps,2021-08-06 20:47,Travis Scott,7548,6RUKPb4LETWmmr3iAEQktW,85
One Dance,2021-08-06 20:50,Drake,173973,6kEpjptnAwt11Atr4cEMe1,66
Come & Go (with Marshmello),2021-08-06 20:53,Juice WRLD,205484,1fEGtTZjrjJW8eUeewnNJR,70
She Said,2021-08-06 20:56,FLETCHER,167810,1fEGtTZjrjJW8eUeewnNJR,70
We're Good,2021-08-06 20:58,Dua Lipa,165506,2xa9PoO42d7VjT0KqG5d3I,54
Kiss Me Thru The Phone,2021-08-06 21:03,Soulja Boy,193386,7uYQELhe7g6QLIzZDOlhbW,72
Love The Way You Lie,2021-08-06 21:05,Eminem,142443,56ToH3YiSMT51y1H2dygOX,53
Come & Go (with Marshmello),2021-08-06 21:08,Juice WRLD,205484,2PEJKORCdmceTW2cgTkHv5,53
She Said,2021-08-06 21:09,FLETCHER,36825,2PEJKORCdmceTW2cgTkHv5,53
Whistle,2021-08-06 21:12,Flo Rida,162260,7hn8Q8WAxFdL4aZ159GI7C,66
Sexy Bitch (feat. Akon),2021-08-06 21:12,David Guetta,27960,009ImBOrIUlWgla8U05RAC,79
Manike Mage Hithe,2021-08-06 21:13,Chamath Sangeeth,46780,0Cy7wt6IlRfBPHXXjmZbcP,81
Bandit (with YoungBoy Never Broke Again),2021-08-06 21:16,Juice WRLD,183190,69vToJ9BMbbLlFZo7k7A7B,84
Baarishein,2021-08-06 21:21,Anuv Jain,207309,7tYKa4wd7gL5LwcxidBPkG,51
Liggi,2021-08-06 21:24,Ritviz,181176,0HZhYMZOcUzZKSFwPOti6m,75
Riha,2021-08-06 21:26,Anuv Jain,138083,2SOUTN8rzGAkBr001HqAXe,65
Someone You Like,2021-08-06 21:29,The Girl and The Dreamcatcher,185070,37R0bQOQj5a7DOqh1TGzvB,73
Hosanna,2021-08-06 21:29,Hillsong Worship,3500,7msmLpPUqxnWJBATCOm4XV,0
Hosanna,2021-08-06 21:34,Hillsong Worship,277168,1almCHdsfikRPfVB9VrEdT,78
Hold On To Me,2021-08-06 21:36,Lauren Daigle,33230,7qEHsqek33rTcFNT9PFqLf,88
No Money,2021-08-06 21:37,Galantis,1290,41DtBahLkhZNCK3KDk3u8Q,48
Cheerleader - Felix Jaehn Remix Radio Edit,2021-08-06 21:37,OMI,83310,2qHiyBpxyOXnRGG3t2iE96,73
Be Kind (with Halsey),2021-08-06 21:40,Marshmello,141890,06KyNuuMOX1ROXRhj787tj,82
Overdrive,2021-08-06 21:43,Conan Gray,183070,6hp52bCSCN4nmAr3YMNKMF,51
Strawberries & Cigarettes,2021-08-06 21:44,Troye Sivan,102730,4ErZM4tWJUBiPsCEnhySaP,0
Overwhelmed (Ryan Mack Remix),2021-08-07 11:06,Ryan Mack,103240,4rkUEE5iTzG0szS8k8QzqR,75
I'm not Pretty,2021-08-07 11:08,JESSIA,112200,58kZ9spgxmlEznXGu6FPdQ,72
overwhelmed,2021-08-07 11:17,Royal & the Serpent,159293,4keoy2fqgwGnbWlm3ZVZFa,73
Mad at Disney,2021-08-07 11:19,salem ilese,136838,1Cq23W4ZxHTY8QbP40qjEc,55
Fallin’ (Adrenaline),2021-08-07 11:23,Why Don't We,216504,0RYqTScbPJ3wijhvWOgLkE,56
Welcome to Wonderland,2021-08-07 11:26,Anson Seabra,199131,4xfYNH75F5Ji7CJ1v0OMM9,50
Freaks,2021-08-07 11:29,Jordan Clarke,174800,3Z8FwOEN59mRMxDCtb8N0A,80
Psycho,2021-08-07 11:39,Maisie Peters,118494,1qDrWA6lyx8cLECdZE7TV7,81
overwhelmed,2021-08-07 16:23,Royal & the Serpent,10040,7qEHsqek33rTcFNT9PFqLf,88
Overwhelmed (Ryan Mack Remix),2021-08-07 16:25,Ryan Mack,103240,4RATA8PsuYPzqnvxuif6Rq,0
everything sucks,2021-08-07 16:27,vaultboy,115401,5HISelbXQ2VpJS2SzvvM7G,42
The Way You Felt,2021-08-07 16:30,Alec Benjamin,182810,4JeOesjcWWlprTAvucDSJX,81
Guess That's Love,2021-08-07 16:33,Ryan Mack,195213,3UjGudrhckjEQjKHLR3p5G,59
Funny Story,2021-08-07 16:36,Cate,165334,44r4zta6P9flkhKaVnbsvG,73
Don’t Give Up On Me,2021-08-07 17:03,Andy Grammer,31825,1fEGtTZjrjJW8eUeewnNJR,70
Don’t Give Up On Me,2021-08-07 18:51,Andy Grammer,164612,33LC84JgLvK2KuW43MfaNq,77
Into Your Arms (feat. Ava Max),2021-08-07 18:54,Witt Lowry,186022,1UNWD6R5EOFklUHKZZvww2,54
Broke,2021-08-07 18:55,Ryan Mack,22965,1SgUjGzbmmMOsGFTVwQ59L,76
CHICKEN TENDIES,2021-08-07 18:58,Clinton Kane,196844,45bE4HXI0AwGZXfZtMp8JR,88
fairytales,2021-08-07 19:00,Gabby Sophia,109035,3U4isOIWM3VvDubwSI3y7a,87
Grenade,2021-08-07 19:03,Bruno Mars,223253,4IqcDJPzDL8Hq8KwAX4jUE,68
anxiety (with FRND),2021-08-07 19:13,blackbear,179622,630sXRhIcfwr2e4RdNtjKN,75
exile (feat. Bon Iver),2021-08-08 07:44,Taylor Swift,248937,6lanRgr6wXibZr8KgzXxBl,82
Aadmi Chutiya Hai,2021-08-08 09:12,Rahgir,226280,6Vc5wAMmXdKIAM7WUoEb7N,77
Pran,2021-08-08 09:18,Ritviz,42640,4uQY80TKE1u4ZQZQKHzVEi,73
WAP,2021-08-08 09:23,Zane Hijazi,271605,3zHq9ouUJQFQRf3cm1rRLu,81
O.D.D.,2021-08-08 09:25,Hey Violet,107360,7jKCAmjP2cAn9WxxIVR14Y,62
Aadmi Chutiya Hai,2021-08-08 17:04,Rahgir,452930,0HZhYMZOcUzZKSFwPOti6m,75
Pal Behta Jaaye,2021-08-08 17:06,Vismay Patel,24360,3di5hcvxxciiqwMH1jarhY,80
WAP,2021-08-08 17:08,Zane Hijazi,155965,5uCax9HTNlzGybIStD3vDh,86
Hoodie,2021-08-08 17:30,Hey Violet,102050,2afCBiru10AFckfOa49wIa,79
Overwhelmed (Ryan Mack Remix),2021-08-08 17:31,Ryan Mack,103240,4rkUEE5iTzG0szS8k8QzqR,75
Funny Story,2021-08-08 17:34,Cate,175131,0ecC8p17cDNlxHXkuYqeR6,77
Freaks,2021-08-08 17:54,Jordan Clarke,13168,0Cy7wt6IlRfBPHXXjmZbcP,81
WAP,2021-08-08 17:57,Zane Hijazi,155965,5sF7hdYvhrcgNq8NZjfK8L,74
Sorry That I Do That,2021-08-08 17:58,Anna Clendening,1160,4RATA8PsuYPzqnvxuif6Rq,0
deja vu,2021-08-08 17:58,Olivia Rodrigo,0,1qDrWA6lyx8cLECdZE7TV7,81
deja vu,2021-08-08 17:58,Olivia Rodrigo,8060,7E0oT9a3YkdUqyVfHsObA9,1
Peaches (feat. Daniel Caesar & Giveon),2021-08-08 18:00,Justin Bieber,70210,5rgy6ghBq1eRApCkeUdJXf,78
The Last Goodbye,2021-08-08 18:03,The Kills,219682,2EDJkuEd5tvxSAPiXCHACe,54
I Need Some Sleep,2021-08-08 18:05,Eels,120830,4RATA8PsuYPzqnvxuif6Rq,0
Aadmi Chutiya Hai,2021-08-09 03:24,Rahgir,112280,5HISelbXQ2VpJS2SzvvM7G,42
Aadmi Chutiya Hai,2021-08-09 07:05,Rahgir,226280,5HISelbXQ2VpJS2SzvvM7G,42
Tohfa,2021-08-09 07:07,Vayu,31710,4JeOesjcWWlprTAvucDSJX,81
WAP,2021-08-09 07:09,Zane Hijazi,155965,44r4zta6P9flkhKaVnbsvG,73
If You’re Gonna Leave - Bvrnout Remix,2021-08-09 07:13,PLVTINUM,185600,3UjGudrhckjEQjKHLR3p5G,59
Weak,2021-08-09 07:16,AJR,201160,1SgUjGzbmmMOsGFTVwQ59L,76
Fall With Me,2021-08-09 07:18,Aaron Doh,117269,4xqrdfXkTW4T0RauPLv3WA,88
Nightlight,2021-08-09 07:20,ILLENIUM,140890,1UNWD6R5EOFklUHKZZvww2,54
Aadmi Chutiya Hai,2021-08-09 13:35,Rahgir,226280,5HCyWlXZPP0y6Gqq8TgA20,97
WAP,2021-08-09 13:38,Zane Hijazi,155965,03eyNjBM2mpx28H6kdaufN,78
Bang!,2021-08-09 13:41,AJR,170880,0qOnSQQF0yzuPWsXrQ9paz,84
Sorry That I Do That,2021-08-09 13:44,Anna Clendening,149820,2ZRo7axmMPeSVUvDbGkJah,87
Come My Way,2021-08-09 13:47,PLVTINUM,213803,0b11D9D0hMOYCIMN3OKreM,81
Friendly Neighborhood Poltergeist,2021-08-09 13:54,Rory Webley,59465,27OeeYzk6klgBh83TSvGMA,86
Weak,2021-08-09 13:56,AJR,3490,7DnAm9FOTWE3cUvso43HhI,83
Boom,2021-08-09 13:56,Zane Hijazi,30991,2q4rjDy9WhaN3o9MvDbO21,79
Idk,2021-08-09 13:56,Bruce Wiegner,1110,5RqR4ZCCKJDcBLIn4sih9l,76
Wishing Well,2021-08-09 13:59,Juice WRLD,194621,26gXWzhL8DZJSU5sODhVTs,72
Spicy (feat. Post Malone),2021-08-09 14:02,Ty Dolla $ign,133538,26gXWzhL8DZJSU5sODhVTs,72
Righteous,2021-08-09 14:06,Juice WRLD,242180,1XGmzt0PVuFgQYYnV2It7A,84
emotions,2021-08-09 14:08,iann dior,131213,1qDrWA6lyx8cLECdZE7TV7,81
Falling,2021-08-09 14:11,Trevor Daniel,159381,6Gg1gjgKi2AK4e0qzsR7sd,82
Hard Work Pays Off,2021-08-09 14:16,Future,224506,4RATA8PsuYPzqnvxuif6Rq,0
ROCKSTAR (feat. Roddy Ricch),2021-08-09 14:19,DaBaby,181733,4JeOesjcWWlprTAvucDSJX,81
"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",2021-08-09 14:22,24kGoldn,192745,6O20JhBJPePEkBdrB5sqRx,78
Magic,2021-08-09 14:25,Lil Skies,182337,04ZTP5KsCypmtCmQg5tH9R,77
Love Yourz,2021-08-09 14:28,J. Cole,211680,1SgUjGzbmmMOsGFTVwQ59L,76
Lucid Dreams,2021-08-09 14:33,Juice WRLD,239835,45bE4HXI0AwGZXfZtMp8JR,88
Woah,2021-08-09 14:36,Lil Baby,183011,56ToH3YiSMT51y1H2dygOX,53
WITHOUT YOU,2021-08-09 14:39,The Kid LAROI,161384,6AtjimTjYWhch6tMf8f75b,0
Wolves (feat. Post Malone),2021-08-09 15:31,Big Sean,14797,3promGTTwsn1N5D6RzaFMV,72
exile (feat. Bon Iver),2021-08-09 15:39,Taylor Swift,285634,7MAibcTli4IisCtbHKrGMh,87
Grenade,2021-08-09 15:44,Bruno Mars,223253,4xqrdfXkTW4T0RauPLv3WA,88
Without Me,2021-08-09 15:47,Halsey,201660,0qNjea01cHs9HbpqH07lup,50
working,2021-08-09 15:50,Tate McRae,210219,2O9O26335YYVckmRgPKY3s,66
Perfect,2021-08-09 15:54,One Direction,230333,5zjD95M2XMZ5LJCDsJekkT,48
Astronomy,2021-08-09 15:59,Conan Gray,243907,748mdHapucXQri7IAO8yFK,90
Stereo Hearts (feat. Adam Levine),2021-08-09 16:03,Gym Class Heroes,210960,6Se3x9ANMLv0dCDsjGmEjh,75
bad guy,2021-08-09 16:06,Billie Eilish,194087,0Vcv54XfyE2oktzHSZMxhr,36
Let Me Down Slowly / Main Dhoondne Ko Zamaane (Medley),2021-08-09 16:13,Abstract Cartoons,8780,4iJyoBOLtHqaGxP12qzhQI,91
Habits of My Heart - EP Version,2021-08-09 16:13,Jaymes Young,23144,7mAB9uFSQHhbbicE5Fy5HA,0
"Alone, Pt. II",2021-08-09 18:20,Alan Walker,151040,7mAB9uFSQHhbbicE5Fy5HA,0
Something Just Like This,2021-08-09 18:54,The Chainsmokers,247160,2IDBh3Nuej2wFUk2JmWEmQ,58
All Good Things (Come To An End),2021-08-09 18:59,Nelly Furtado,268953,5x7LPGHQaHUYbTFt6XtnHN,0
"Flightless Bird, American Mouth",2021-08-09 19:19,Iron & Wine,156780,2zxSwkWX6VX72dzT7EVa9s,55
"Flightless Bird, American Mouth",2021-08-09 19:24,Iron & Wine,85374,4QnC1bIaMSfDQvF4XDhV5M,62
Each Coming Night,2021-08-09 19:25,Iron & Wine,64260,7HMmFQsKsljwTw8bS7lu19,68
Beige,2021-08-09 19:28,Yoke Lore,204208,5UqZDGclEuq7g3sgUFad0J,54
Rosyln,2021-08-09 19:29,Bon Iver,70981,5RhxBpoCwX2vLBcSJzYa5j,57
Aadmi Chutiya Hai,2021-08-10 03:58,Rahgir,115200,1WSGTYKLEpKfNQYYW5Oymt,68
Aadmi Chutiya Hai,2021-08-10 08:54,Rahgir,102870,1z1ztKUrDr09ZSMDnN3QIG,57
A Thousand Years (feat. Steve Kazee) - Pt. 2; The Twilight Saga: Breaking Dawn Soundtrack,2021-08-10 11:49,Christina Perri,305893,0OkJtCF6yQIdK11ge58uXD,58
Unconditionally,2021-08-10 11:54,Katy Perry,228878,0tBbt8CrmxbjRP0pueQkyU,82
Love Me Like You Do,2021-08-10 11:59,Ellie Goulding,253520,06KyNuuMOX1ROXRhj787tj,82
You Are The Reason,2021-08-10 12:02,Calum Scott,204326,5ZtfujhQIVRZm2RMZPQ3iD,50
Sad Song (feat. Elena Coats),2021-08-10 12:06,We The Kings,226330,76CYWzDTL2sfiyFXfdu2Qd,0
Jar of Hearts,2021-08-10 12:11,Christina Perri,246587,4lnAN2S1fcI0SjxEbksZVr,72
Run to You,2021-08-10 12:14,Lea Michele,217426,4w8niZpiMy6qz1mntFA5uM,78
One Call Away,2021-08-10 12:18,Charlie Puth,194453,3eR23VReFzcdmS7TYCrhCe,78
When I Was Your Man,2021-08-10 12:21,Bruno Mars,213826,2IDBh3Nuej2wFUk2JmWEmQ,58
Little Do You Know,2021-08-10 12:39,Alex & Sierra,185200,4JeOesjcWWlprTAvucDSJX,81
Someone You Loved,2021-08-10 13:01,Lewis Capaldi,1160,0mHGftgYtmpH4y17T3VZ2E,76
the words,2021-08-10 13:01,Christina Perri,75607,5HCyWlXZPP0y6Gqq8TgA20,97
"Gone, Gone, Gone",2021-08-10 13:05,Phillip Phillips,209693,7iUB3byx9Rcks8zW10JVkP,71
We Don't Talk Anymore (feat. Selena Gomez),2021-08-10 13:08,Charlie Puth,217706,48USW4aYqrylYWJmFPbC8A,82
Heart By Heart,2021-08-10 13:12,Demi Lovato,224493,3nkW3TPQjBip1lER4h78NX,74
Just the Way You Are,2021-08-10 13:17,Bruno Mars,220733,3VVLOvm3AV7quKn7gN9szx,56
"Flashlight - From ""Pitch Perfect 2"" Soundtrack",2021-08-10 13:18,Jessie J,85071,3jbAzLVcHiI5hYSkcKe1Ty,70
Sick Boy,2021-08-11 04:06,The Chainsmokers,193200,3nkW3TPQjBip1lER4h78NX,74
Happy Now,2021-08-11 04:10,Zedd,207029,27NovPIUIRrOZoCHxABJwK,96
Poison,2021-08-11 04:14,DJ Gollum,186234,27NovPIUIRrOZoCHxABJwK,96
All I Wanna Do,2021-08-11 04:17,Martin Jensen,194360,29bhnde7Gvnp7rvY9zsq5S,72
Imagine - Tiësto Remix,2021-08-11 04:21,Ben Platt,136363,3j84U36KvLeXNDPv4t5pI8,78
The Music,2021-08-11 04:23,Kideko,146412,4yn0ftNHQSwsWE81h33y4K,59
Be Kind (with Halsey),2021-08-11 04:26,Marshmello,172761,4O3RwH1TFG1EjPezLIYehI,73
Somebody That I Used To Know,2021-08-11 13:06,Gotye,244884,28TpzUIZmbj2Va4E0FkcFa,49
Someone You Loved,2021-08-11 13:22,Lewis Capaldi,66240,57BGVV6wcyhbn3hsjlqEZB,80
Talking to the Moon,2021-08-12 03:18,Bruno Mars,217866,4O3RwH1TFG1EjPezLIYehI,73
die without u,2021-08-12 03:21,LØLØ,169814,10nTs74T7xj4f4jzihU9ug,61
People Watching,2021-08-12 03:23,Conan Gray,158536,57BGVV6wcyhbn3hsjlqEZB,80
Break My Heart Myself (feat. Travis Barker),2021-08-12 03:26,Bebe Rexha,151999,4wqzOaLxiCRy2Et8tRyNSX,81
Freaks,2021-08-12 03:29,Jordan Clarke,174800,28TpzUIZmbj2Va4E0FkcFa,49
"Flightless Bird, American Mouth",2021-08-12 03:33,Iron & Wine,241917,0VjIjW4GlUZAMYd2vXMi3b,93
"My Heart Will Go On - Love Theme from ""Titanic""",2021-08-12 03:38,Céline Dion,280000,4tYpkgBjxxin7SiUBW0Rtq,62
She Said,2021-08-12 03:41,FLETCHER,167810,1BPBwKueIEMnUcbbs2te7B,75
seaside_demo,2021-08-12 03:43,SEB,132000,3Byz6Mk9WCNYeGthiDVti2,72
you broke me first,2021-08-12 03:46,Tate McRae,157560,58wyJLv6yH1La9NIZPl3ne,80
All of Me,2021-08-12 05:53,John Legend,810,15JINEqzVMv3SvJTAXAKED,83
human,2021-08-12 05:53,Christina Perri,270,27NovPIUIRrOZoCHxABJwK,96
Rewrite The Stars,2021-08-12 05:53,Zac Efron,2360,5HCyWlXZPP0y6Gqq8TgA20,97
A Thousand Years,2021-08-12 05:53,Christina Perri,1050,6KgtcmCF9Ky68XC7ezxl3s,80
Say Something,2021-08-12 05:53,A Great Big World,650,3rmo8F54jFF8OgYsqTxm5d,95
The One That Got Away,2021-08-12 05:53,Katy Perry,570,0XvDZGVqGYM7P4rgzRnWhq,67
"Love Me Like You Do - From ""Fifty Shades Of Grey""",2021-08-12 05:53,Ellie Goulding,110,3Wrjm47oTz2sjIgck11l5e,93
Everything I Need,2021-08-12 05:53,Skylar Grey,1640,3Wrjm47oTz2sjIgck11l5e,93
Jar of Hearts,2021-08-12 05:53,Christina Perri,6410,0b003kPt3Lpn47UKJJFLRb,0
Set Fire to the Rain,2021-08-12 05:53,Adele,30,4ZtFanR9U6ndgddUvNcjcG,95
Say You Won't Let Go,2021-08-12 05:53,James Arthur,0,1SC5rEoYDGUK4NfG82494W,91
You & I,2021-08-12 05:53,One Direction,50,5nujrmhLynf4yMoMtj8AQF,89
"Flashlight - From ""Pitch Perfect 2"" Soundtrack",2021-08-12 05:53,Jessie J,6400,37BZB0z9T8Xu7U3e65qxFy,92
Surrender,2021-08-12 05:56,Natalie Taylor,183103,748mdHapucXQri7IAO8yFK,90
Love Me Like You Do,2021-08-12 05:58,Ellie Goulding,79546,4XvcHTUfIlWfyJTRG0aqlo,86
Not About Angels,2021-08-12 06:01,Birdy,3120,7MAibcTli4IisCtbHKrGMh,87
"i hate u, i love u (feat. olivia o'brien)",2021-08-12 06:01,gnash,7683,1058fW9H3fZA6QjYCdOBad,86
Talking to the Moon,2021-08-12 06:01,Bruno Mars,217866,4iJyoBOLtHqaGxP12qzhQI,91
Somebody That I Used To Know,2021-08-12 06:07,Gotye,244884,5fwSHlTEWpluwOM0Sxnh5k,94
Little Talks,2021-08-12 06:09,Of Monsters and Men,2050,3USxtqRwSYz57Ewm6wWRMp,90
We Are Young (feat. Janelle Monáe),2021-08-12 06:09,fun.,127790,5CZ40GBx1sQ9agT82CLQCT,92
Somebody That I Used To Know - 4FRNT Remix,2021-08-12 06:48,Gotye,55510,07x5D6kX3yST64GwDQaOpA,0
Talking to the Moon,2021-08-12 10:52,Bruno Mars,217866,5K6Ssv4Z3zRvxt0P6EKUAP,85
